,Lat,Long,AddressAccuracy,Duplicated_Rows,Species_Fact,Trap_Fact,Date_Ord,Week,Year,Days_Since_Last_Check,Spray_Factor,MIFG,FG,HZ,FG+,VCFG,BCFG,DZ,SN,GR,TSRA,TS,SQ,VCTS,FU,RA,BR,Temp_Min_both,Temp_Max_both,Temp_Avg_both,Temp_Dew_Point_both,Temp_Wet_Bulb_both,StnPressure_both,Ht_Cool_both,Day Length,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,StnPressure,Day_Length,Ht_Cool,PrecipTotal,Temp_Min1,Temp_Min2,Temp_Min4,Temp_Min7,Temp_Min10,Temp_Min14,Temp_Max1,Temp_Max2,Temp_Max4,Temp_Max7,Temp_Max10,Temp_Max14,Temp_Dew_Point1,Temp_Dew_Point2,Temp_Dew_Point4,Temp_Dew_Point7,Temp_Dew_Point10,Temp_Dew_Point14,Temp_Avg1,Temp_Avg2,Temp_Avg4,Temp_Avg7,Temp_Avg10,Temp_Avg14,PrecipTotal1,PrecipTotal2,PrecipTotal4,PrecipTotal7,PrecipTotal10,PrecipTotal14,Trap_Count,Trap_By_Year_Count
6668,41.98480900000001,-87.728492,8,0,1,113,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,90,30
6669,41.98480900000001,-87.728492,8,0,2,113,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,90,30
6670,41.98728,-87.666066,8,0,1,137,735033,24,2013,623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,41,30
6671,41.986921,-87.689778,9,0,1,24,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,113,30
6672,41.986921,-87.689778,9,1,2,24,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,113,30
6673,41.960616,-87.777189,9,0,2,68,735033,24,2013,623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,76,26
6674,41.991429,-87.747113,8,0,1,49,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,97,32
6675,41.991429,-87.747113,8,0,2,49,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,97,32
6676,41.923738,-87.785288,9,0,1,60,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,100,30
6677,41.923738,-87.785288,9,0,2,60,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,100,30
6678,41.994679,-87.770899,8,0,1,144,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,32,26
6679,41.994679,-87.770899,8,0,2,144,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,32,26
6680,41.776156,-87.778927,9,0,1,95,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,82,25
6681,41.776156,-87.778927,9,0,2,95,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,82,25
6682,41.77166,-87.703047,8,0,1,79,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,110,33
6683,41.77166,-87.703047,8,0,2,79,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,110,33
6684,42.008314,-87.77792099999998,9,1,2,48,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,115,31
6685,41.916265,-87.800515,8,0,1,38,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,144,32
6686,41.916265,-87.800515,8,0,2,38,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,144,32
6687,42.009876,-87.807277,9,0,1,141,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,49,33
6688,42.009876,-87.807277,9,0,2,141,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,49,33
6689,41.766202,-87.562889,9,0,1,89,735033,24,2013,623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,77,21
6690,41.754292,-87.590773,9,0,2,93,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,68,22
6691,41.743402,-87.731435,8,0,2,130,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,87,31
6692,41.732984,-87.649642,8,0,1,18,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,105,33
6693,41.732984,-87.649642,8,0,2,18,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,105,33
6694,41.99247800000001,-87.862995,8,0,1,19,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,97,33
6695,41.99247800000001,-87.862995,8,1,2,19,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,97,33
6696,41.778297,-87.752411,9,0,1,78,735033,24,2013,630,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,102,26
6697,41.778297,-87.752411,9,0,2,78,735033,24,2013,630,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,102,26
6698,41.878114,-87.629798,3,0,1,33,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,79,20
6699,41.878114,-87.629798,3,0,2,33,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,79,20
6700,41.728495,-87.60096300000002,5,0,1,131,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,70,36
6701,41.728495,-87.60096300000002,5,0,2,131,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,70,36
6702,41.974689,-87.890615,9,2,1,117,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,181,56
6703,41.974689,-87.890615,9,6,2,117,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,181,56
6704,41.957799,-87.930995,5,0,2,118,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,101,17
6705,41.740641,-87.546587,5,0,1,101,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,127,37
6706,41.740641,-87.546587,5,0,2,101,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,127,37
6707,41.750498,-87.605294,5,0,1,111,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,109,31
6708,41.750498,-87.605294,5,0,2,111,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,109,31
6709,41.673408,-87.599862,5,0,1,97,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,158,35
6710,41.673408,-87.599862,5,1,2,97,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,158,35
6711,41.72646500000001,-87.585413,5,0,1,98,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,138,24
6712,41.72646500000001,-87.585413,5,0,2,98,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,138,24
6713,41.723195,-87.64997,5,0,2,27,735033,24,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,90,29
6714,41.868077,-87.666901,9,0,2,28,735033,24,2013,630,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,77.0,67.0,50.5,57.0,29.369999999999997,-2.0,912,56.5,77.0,67.0,50.5,29.37,912.0,-2.0,0.0,58.5,58.5,58.5,49.5,49.5,43.0,72.5,86.5,86.5,86.5,86.5,86.5,53.5,64.0,64.0,64.0,64.0,64.5,66.0,70.75,70.375,67.6428571429,65.85,65.0,0.0,0.75,1.01,1.02,1.18,2.05,136,29
6715,41.773215,-87.60088,8,1,2,84,735040,25,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,69.0,83.5,76.5,64.0,67.5,29.365000000000002,-10.0,914,69.0,83.5,76.5,64.0,29.365,914.0,-10.0,0.79,59.0,55.0,55.0,55.0,55.0,49.5,86.0,86.0,88.0,88.0,88.0,88.0,57.5,57.5,57.5,62.0,64.0,64.0,72.5,68.75,69.0,70.0,70.35,68.8214285714,0.0,0.0,0.03,0.2,0.95,1.22,123,27
6716,41.89923,-87.716788,9,1,2,63,735040,25,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,69.0,83.5,76.5,64.0,67.5,29.365000000000002,-10.0,914,69.0,83.5,76.5,64.0,29.365,914.0,-10.0,0.79,59.0,55.0,55.0,55.0,55.0,49.5,86.0,86.0,88.0,88.0,88.0,88.0,57.5,57.5,57.5,62.0,64.0,64.0,72.5,68.75,69.0,70.0,70.35,68.8214285714,0.0,0.0,0.03,0.2,0.95,1.22,108,32
6717,41.867108,-87.654224,8,0,1,6,735040,25,2013,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,69.0,83.5,76.5,64.0,67.5,29.365000000000002,-10.0,914,69.0,83.5,76.5,64.0,29.365,914.0,-10.0,0.79,59.0,55.0,55.0,55.0,55.0,49.5,86.0,86.0,88.0,88.0,88.0,88.0,57.5,57.5,57.5,62.0,64.0,64.0,72.5,68.75,69.0,70.0,70.35,68.8214285714,0.0,0.0,0.03,0.2,0.95,1.22,140,32
