,Date,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,StnPressure,Day_Length,Ht_Cool,PrecipTotal
913,2011-10-25,47.0,74.0,61.0,45.5,53.0,29.15,640.0,5.0,0.02
914,2011-10-26,47.0,53.5,50.5,42.0,46.0,29.215,637.0,15.0,0.0
915,2011-10-27,38.5,52.0,45.5,37.5,42.0,29.37,635.0,19.0,0.12
916,2011-10-28,35.5,54.5,45.0,32.5,40.0,29.395,632.0,20.0,0.03
917,2011-10-29,35.0,54.5,45.0,29.5,38.0,29.37,630.0,20.0,0.0
918,2011-10-30,35.0,57.0,46.0,35.0,41.5,29.305,627.0,20.0,0.17
919,2011-10-31,37.5,53.0,45.5,35.5,40.5,29.375,624.0,20.0,0.0
920,2012-05-01,50.5,64.5,57.5,52.5,55.5,29.21,841.0,8.0,0.09
921,2012-05-02,59.0,79.0,69.0,60.0,64.0,29.155,843.0,-4.0,0.0
922,2012-05-03,67.5,86.0,77.0,64.5,69.0,29.195,845.0,-11.0,1.34
923,2012-05-04,53.0,72.5,63.0,55.0,58.0,29.255,848.0,1.0,0.28
924,2012-05-05,52.5,61.5,57.0,53.0,55.0,29.315,850.0,9.0,0.0
925,2012-05-06,52.5,71.5,62.5,53.5,56.5,29.245,853.0,4.0,0.8
926,2012-05-07,53.0,62.5,58.0,55.5,57.0,29.175,855.0,7.0,0.47
927,2012-05-08,51.5,70.0,61.0,45.0,53.0,29.165,858.0,4.0,0.0
928,2012-05-09,46.5,60.0,53.5,43.0,48.5,29.23,860.0,11.0,0.06
929,2012-05-10,45.5,66.0,56.0,33.5,46.0,29.32,862.0,8.0,0.0
930,2012-05-11,45.5,78.0,62.0,39.0,52.0,29.4,864.0,4.0,0.0
931,2012-05-12,52.0,68.0,60.0,43.5,51.0,29.54,866.0,4.0,0.03
932,2012-05-13,51.5,70.5,61.0,32.0,48.0,29.48,868.0,4.0,0.0
933,2012-05-14,44.5,80.0,62.5,36.0,51.0,29.345,870.0,2.0,0.0
934,2012-05-15,56.5,85.0,71.0,44.5,56.5,29.21,872.0,-7.0,0.05
935,2012-05-16,51.0,64.0,58.0,33.0,46.0,29.41,874.0,7.0,0.0
936,2012-05-17,47.0,72.5,60.0,39.5,50.5,29.41,876.0,5.0,0.0
937,2012-05-18,55.0,85.0,70.0,39.5,54.0,29.325,878.0,-4.0,0.0
938,2012-05-19,61.5,91.5,77.0,52.5,62.0,29.32,880.0,-11.0,0.0
939,2012-05-20,65.0,92.5,79.0,57.0,65.0,29.31,882.0,-14.0,0.14
940,2012-05-21,54.0,66.0,60.5,44.0,52.0,29.415,884.0,4.0,0.0
941,2012-05-22,49.5,69.5,60.0,41.5,51.0,29.31,886.0,4.0,0.0
942,2012-05-23,48.0,82.0,65.5,41.5,54.0,29.13,887.0,0.0,0.0
943,2012-05-24,65.5,90.0,78.0,52.5,63.0,29.005,889.0,-12.0,0.0
944,2012-05-25,66.0,81.5,74.0,49.0,59.0,29.335,891.0,-9.0,0.0
945,2012-05-26,61.5,84.0,73.0,54.0,61.5,29.39,893.0,-8.0,0.0
946,2012-05-27,71.5,97.0,84.5,58.5,68.0,29.195,894.0,-19.0,0.0
947,2012-05-28,75.5,94.5,85.0,60.0,68.5,29.065,895.0,-21.0,0.0
948,2012-05-29,62.5,85.0,74.0,45.5,59.0,29.13,896.0,-8.0,0.0
949,2012-05-30,53.0,69.5,61.5,46.0,53.0,29.25,898.0,3.0,0.0
950,2012-05-31,48.0,54.5,51.5,45.0,48.0,29.225,899.0,14.0,1.12
951,2012-06-01,49.0,64.5,57.0,43.5,49.0,29.095,901.0,8.0,0.01
952,2012-06-02,49.0,75.0,62.5,46.5,55.0,29.065,901.0,2.0,0.0
953,2012-06-03,56.5,80.5,68.5,48.0,58.0,29.13,903.0,-4.0,0.0
954,2012-06-04,59.0,74.5,67.0,47.0,56.0,29.21,904.0,-2.0,0.0
955,2012-06-05,57.0,69.5,63.5,49.0,56.0,29.32,906.0,1.0,0.0
956,2012-06-06,54.0,75.0,64.5,46.5,55.5,29.385,906.0,1.0,0.0
957,2012-06-07,54.0,80.0,67.0,44.5,56.0,29.405,907.0,-3.0,0.0
958,2012-06-08,56.5,87.5,72.0,48.5,60.0,29.295,908.0,-6.0,0.0
959,2012-06-09,65.5,89.5,78.0,50.0,62.0,29.21,909.0,-13.0,0.0
960,2012-06-10,69.0,92.5,81.0,55.5,65.5,29.23,910.0,-15.0,0.0
961,2012-06-11,71.0,90.0,80.5,62.5,68.5,29.15,910.0,-15.0,0.0
962,2012-06-12,60.5,77.5,69.5,46.5,57.0,29.365,911.0,-4.0,0.0
963,2012-06-13,55.5,71.5,63.5,45.0,55.0,29.46,911.0,2.0,0.0
964,2012-06-14,58.0,86.5,72.5,48.0,59.0,29.375,912.0,-7.0,0.0
965,2012-06-15,63.0,93.5,78.5,48.5,61.5,29.36,912.0,-12.0,0.0
966,2012-06-16,69.0,94.0,82.0,60.0,68.0,29.26,913.0,-17.0,0.31
967,2012-06-17,68.5,86.0,77.5,59.0,66.0,29.16,913.0,-13.0,0.11
968,2012-06-18,70.5,93.0,82.0,65.0,71.0,29.065,913.0,-17.0,0.0
969,2012-06-19,76.5,94.5,86.0,65.0,71.5,29.245,914.0,-22.0,0.0
970,2012-06-20,76.5,94.0,85.5,62.0,70.5,29.255,914.0,-21.0,0.0
971,2012-06-21,70.0,84.0,77.5,59.5,66.5,29.235,914.0,-13.0,0.01
972,2012-06-22,63.5,85.0,74.5,52.0,62.0,29.29,914.0,-11.0,0.0
973,2012-06-23,62.5,86.5,75.0,55.0,63.5,29.31,914.0,-10.0,0.0
974,2012-06-24,67.5,93.0,80.5,57.5,65.5,29.27,914.0,-15.0,0.0
975,2012-06-25,61.5,75.0,68.5,48.5,58.0,29.375,914.0,-3.0,0.0
976,2012-06-26,59.5,82.0,71.0,50.5,59.5,29.3,913.0,-5.0,0.0
977,2012-06-27,60.5,91.0,76.0,51.0,63.0,29.17,913.0,-10.0,0.0
978,2012-06-28,76.5,100.5,88.5,68.5,74.0,29.11,912.0,-23.0,0.04
979,2012-06-29,69.5,88.0,79.0,61.5,68.0,29.185,912.0,-14.0,0.42
980,2012-06-30,69.5,90.5,80.5,67.5,72.0,29.14,912.0,-16.0,0.0
981,2012-07-01,67.0,90.5,79.0,67.5,71.5,29.26,911.0,-15.0,0.0
982,2012-07-02,72.5,97.5,85.5,69.0,74.0,29.245,911.0,-20.0,0.0
983,2012-07-03,77.0,95.5,86.5,67.0,73.5,29.165,910.0,-22.0,0.0
984,2012-07-04,79.5,101.5,91.0,68.0,75.0,29.18,908.0,-26.0,0.0
985,2012-07-05,79.0,102.5,91.0,68.5,75.0,29.225,908.0,-26.0,0.28
986,2012-07-06,82.5,103.5,93.5,71.0,77.0,29.24,907.0,-28.0,0.0
987,2012-07-07,73.5,98.0,86.0,67.5,72.5,29.29,907.0,-21.0,0.0
988,2012-07-08,71.0,85.0,78.5,56.0,65.0,29.365,905.0,-12.0,0.0
989,2012-07-09,67.0,89.5,78.5,58.0,65.5,29.355,904.0,-14.0,0.0
990,2012-07-10,69.0,82.5,76.0,55.5,64.0,29.415,904.0,-10.0,0.0
991,2012-07-11,66.5,86.5,77.0,57.0,65.0,29.415,902.0,-11.0,0.0
992,2012-07-12,68.5,90.5,80.0,53.5,64.5,29.38,901.0,-14.0,0.0
993,2012-07-13,71.5,93.0,82.5,63.0,69.0,29.34,899.0,-17.0,0.28
994,2012-07-14,70.5,89.5,80.0,65.5,70.0,29.33,899.0,-15.0,0.0
995,2012-07-15,70.5,95.0,83.0,66.0,71.5,29.32,897.0,-18.0,0.0
996,2012-07-16,74.5,97.5,86.5,65.5,72.5,29.22,895.0,-20.0,0.0
997,2012-07-17,79.5,99.0,89.5,66.5,74.0,29.155,894.0,-24.0,0.0
998,2012-07-18,71.5,92.5,82.0,71.0,74.0,29.21,892.0,-18.0,0.85
999,2012-07-19,70.5,84.0,77.5,70.0,72.0,29.22,890.0,-12.0,0.8
1000,2012-07-20,68.5,81.5,75.5,60.0,65.5,29.365,890.0,-10.0,0.0
1001,2012-07-21,67.0,88.0,77.5,63.0,69.0,29.365,888.0,-11.0,0.0
1002,2012-07-22,71.5,89.5,81.0,65.5,70.5,29.345,886.0,-14.0,0.0
1003,2012-07-23,81.0,97.5,89.5,67.5,74.0,29.23,884.0,-24.0,0.0
1004,2012-07-24,70.0,86.0,78.5,65.5,70.5,29.275,882.0,-12.0,0.54
1005,2012-07-25,72.0,100.0,86.5,67.0,73.0,29.02,880.0,-20.0,0.01
1006,2012-07-26,70.5,89.0,80.0,69.0,72.5,29.03,879.0,-14.0,0.71
1007,2012-07-27,68.0,86.5,77.5,64.0,68.5,29.195,877.0,-11.0,0.03
1008,2012-07-28,69.0,82.5,76.0,60.0,66.0,29.405,875.0,-10.0,0.0
1009,2012-07-29,65.5,86.5,76.0,58.5,66.0,29.335,873.0,-9.0,0.0
1010,2012-07-30,71.5,92.5,82.5,61.5,69.0,29.215,871.0,-16.0,0.0
1011,2012-07-31,69.5,85.5,78.0,65.0,69.5,29.235,869.0,-12.0,0.16
1012,2012-08-01,69.5,89.5,79.5,63.5,69.0,29.215,866.0,-14.0,0.0
1013,2012-08-02,68.5,93.0,81.0,62.0,69.0,29.16,864.0,-15.0,0.0
1014,2012-08-03,72.5,94.5,83.5,66.0,72.0,29.185,862.0,-18.0,0.0
1015,2012-08-04,71.5,94.0,83.0,68.5,72.0,29.18,860.0,-17.0,0.37
1016,2012-08-05,68.0,84.5,76.5,59.0,66.0,29.38,858.0,-10.0,0.0
1017,2012-08-06,64.5,85.5,75.5,56.0,64.0,29.38,856.0,-9.0,0.0
1018,2012-08-07,64.5,93.0,79.0,59.5,67.5,29.24,853.0,-12.0,0.0
1019,2012-08-08,73.5,84.0,79.0,62.0,68.0,29.265,851.0,-13.0,0.0
1020,2012-08-09,64.5,76.0,70.5,62.5,65.5,29.185,849.0,-4.0,0.05
1021,2012-08-10,61.5,76.0,69.0,55.0,60.5,29.22,846.0,-4.0,0.18
1022,2012-08-11,57.0,78.5,68.0,52.5,59.0,29.285,844.0,-2.0,0.0
1023,2012-08-12,58.0,76.5,67.5,53.5,60.5,29.3,842.0,-1.0,0.0
1024,2012-08-13,61.5,70.5,66.5,61.0,63.0,29.265,839.0,0.0,0.4
1025,2012-08-14,57.5,83.0,70.5,60.0,64.0,29.23,837.0,-5.0,0.0
1026,2012-08-15,66.0,85.5,76.0,59.5,66.0,29.22,835.0,-10.0,0.0
1027,2012-08-16,63.0,76.0,69.5,61.0,65.0,29.165,832.0,-4.0,0.39
1028,2012-08-17,58.5,76.5,67.5,51.5,58.5,29.3,830.0,-2.0,0.0
1029,2012-08-18,55.0,77.5,66.5,49.0,57.5,29.285,827.0,0.0,0.0
1030,2012-08-19,60.5,79.0,70.0,49.5,58.5,29.25,825.0,-5.0,0.0
1031,2012-08-20,59.0,75.0,67.0,55.0,60.0,29.28,822.0,-1.0,0.08
1032,2012-08-21,55.5,79.0,67.5,50.5,58.5,29.38,820.0,-1.0,0.0
1033,2012-08-22,63.0,84.5,70.0,51.5,60.5,29.37,817.0,-5.0,0.0
1034,2012-08-23,66.5,91.5,79.0,55.0,64.0,29.36,814.0,-13.0,0.03
1035,2012-08-24,67.5,93.5,80.5,56.5,66.0,29.31,811.0,-14.0,0.0
1036,2012-08-25,68.5,93.5,81.5,56.5,66.0,29.325,809.0,-15.0,0.0
1037,2012-08-26,67.0,80.0,74.0,66.0,68.0,29.32,806.0,-8.0,0.57
1038,2012-08-27,67.5,88.0,78.0,61.5,67.0,29.355,803.0,-12.0,0.0
1039,2012-08-28,64.0,85.5,75.0,60.5,65.5,29.395,801.0,-10.0,0.0
1040,2012-08-29,67.5,84.0,76.0,58.5,65.0,29.36,798.0,-10.0,0.0
1041,2012-08-30,66.5,90.5,78.5,58.0,66.0,29.31,796.0,-12.0,0.0
1042,2012-08-31,71.5,92.5,82.5,64.0,70.0,29.35,793.0,-17.0,0.0
1043,2012-09-01,72.0,76.5,74.5,67.0,70.0,29.315,790.0,-8.0,0.0
1044,2012-09-02,74.0,81.5,78.0,69.0,71.5,29.21,788.0,-13.0,0.0
1045,2012-09-03,72.0,87.5,80.0,69.5,73.0,29.2,785.0,-15.0,0.0
1046,2012-09-04,67.0,89.5,78.5,68.5,72.0,29.175,782.0,-13.0,0.64
1047,2012-09-05,64.5,86.0,75.5,64.0,68.0,29.135,780.0,-10.0,0.16
1048,2012-09-06,69.0,86.0,77.5,61.0,67.0,29.21,777.0,-12.0,0.0
1049,2012-09-07,60.0,78.0,69.5,59.5,63.5,29.135,774.0,-4.0,0.06
1050,2012-09-08,55.0,73.0,64.5,49.5,56.0,29.17,771.0,1.0,0.28
1051,2012-09-09,55.5,72.0,64.0,51.0,56.5,29.375,769.0,1.0,0.0
1052,2012-09-10,53.0,76.0,65.0,48.5,56.0,29.455,766.0,1.0,0.0
1053,2012-09-11,55.5,83.5,70.0,52.0,60.0,29.41,763.0,-3.0,0.0
1054,2012-09-12,63.0,86.5,75.0,55.0,62.5,29.435,761.0,-10.0,0.0
1055,2012-09-13,55.0,71.5,63.5,54.0,58.0,29.565,758.0,2.0,0.19
1056,2012-09-14,52.5,75.5,64.5,45.5,54.5,29.6,755.0,1.0,0.0
1057,2012-09-15,52.5,79.0,66.0,45.0,55.0,29.505,752.0,0.0,0.0
1058,2012-09-16,52.5,77.5,65.0,46.5,55.5,29.335,748.0,2.0,0.0
1059,2012-09-17,57.0,78.5,68.0,55.5,59.5,29.135,745.0,-2.0,0.26
1060,2012-09-18,48.5,63.5,56.0,38.0,47.0,29.245,741.0,10.0,0.0
1061,2012-09-19,44.0,73.5,59.0,39.5,50.0,29.23,739.0,8.0,0.0
1062,2012-09-20,53.5,72.0,63.0,38.5,50.5,29.2,736.0,3.0,0.0
1063,2012-09-21,50.0,60.5,55.5,45.5,50.5,29.165,733.0,11.0,0.15
1064,2012-09-22,45.5,59.5,53.0,40.0,46.0,29.325,730.0,13.0,0.02
1065,2012-09-23,41.5,61.5,52.0,35.0,43.5,29.52,728.0,14.0,0.0
1066,2012-09-24,39.5,70.5,55.5,33.5,46.0,29.32,725.0,11.0,0.0
1067,2012-09-25,51.5,77.0,64.5,51.5,57.0,29.165,722.0,2.0,0.0
1068,2012-09-26,55.0,68.5,62.0,50.0,55.0,29.365,719.0,4.0,0.0
1069,2012-09-27,47.5,66.5,57.5,46.0,51.5,29.465,717.0,9.0,0.0
1070,2012-09-28,51.0,67.0,59.5,48.0,52.5,29.435,714.0,6.0,0.0
1071,2012-09-29,48.5,79.0,64.0,46.0,53.0,29.325,711.0,1.0,0.0
1072,2012-09-30,51.0,66.5,59.0,46.0,51.5,29.255,708.0,7.0,0.0
1073,2012-10-01,48.5,66.0,57.5,45.5,52.0,29.165,706.0,8.0,0.0
1074,2012-10-02,56.0,69.0,62.5,49.5,55.5,29.175,703.0,4.0,0.0
1075,2012-10-03,60.0,66.0,63.0,58.0,60.0,29.265,700.0,4.0,0.26
1076,2012-10-04,49.5,79.0,64.5,51.5,56.0,29.35,697.0,2.0,0.12
1077,2012-10-05,40.5,50.5,46.0,31.0,40.0,29.395,694.0,20.0,0.0
1078,2012-10-06,34.5,50.0,42.5,27.5,37.0,29.445,691.0,23.0,0.0
1079,2012-10-07,37.0,51.0,44.5,24.0,36.0,29.45,689.0,21.0,0.0
1080,2012-10-08,34.0,60.0,47.0,28.0,40.0,29.365,686.0,19.0,0.0
1081,2012-10-09,42.5,66.0,54.5,37.0,45.0,29.19,683.0,11.0,0.17
1082,2012-10-10,36.5,51.5,44.0,30.5,38.5,29.4,681.0,22.0,0.0
1083,2012-10-11,37.0,67.0,52.0,34.0,44.0,29.435,678.0,14.0,0.02
1084,2012-10-12,39.0,53.0,46.0,31.0,40.0,29.645,675.0,20.0,0.0
1085,2012-10-13,45.5,67.5,57.0,51.0,54.0,29.22,672.0,9.0,0.21
1086,2012-10-14,48.5,71.5,60.5,54.5,57.0,28.93,669.0,5.0,0.77
1087,2012-10-15,43.5,60.0,52.0,40.5,46.0,29.235,667.0,14.0,0.0
1088,2012-10-16,42.0,70.0,56.0,44.0,51.0,29.01,664.0,10.0,0.0
1089,2012-10-17,54.5,68.5,61.5,51.5,55.5,28.75,661.0,4.0,0.51
1090,2012-10-18,45.0,54.5,50.0,40.5,45.0,28.75,659.0,15.0,0.07
1091,2012-10-19,43.5,52.5,48.5,42.5,45.0,28.85,656.0,17.0,0.02
1092,2012-10-20,40.0,58.5,49.5,40.0,44.0,29.14,653.0,16.0,0.0
1093,2012-10-21,39.5,69.0,54.5,44.5,49.5,29.29,650.0,12.0,0.0
1094,2012-10-22,52.5,66.0,59.5,55.5,57.5,29.21,648.0,8.0,0.81
1095,2012-10-23,58.0,69.5,64.0,59.5,61.0,29.21,645.0,1.0,0.06
1096,2012-10-24,59.5,78.5,69.0,61.0,64.5,29.19,643.0,-3.0,0.0
1097,2012-10-25,45.0,76.0,60.5,55.5,59.0,29.15,640.0,5.0,0.13
1098,2012-10-26,37.5,51.0,44.5,30.0,39.0,29.57,637.0,21.0,0.0
1099,2012-10-27,35.0,48.0,41.5,27.5,36.5,29.57,635.0,24.0,0.0
1100,2012-10-28,39.0,49.5,44.5,30.5,38.5,29.55,632.0,21.0,0.0
1101,2012-10-29,37.0,51.0,44.5,30.0,38.0,29.46,630.0,21.0,0.0
1102,2012-10-30,39.5,47.5,44.0,26.0,36.5,29.115,627.0,21.0,0.0
1103,2012-10-31,34.5,49.5,42.0,26.0,35.0,29.125,624.0,23.0,0.0
1104,2013-05-01,59.5,84.5,72.0,53.0,62.0,29.395,841.0,-5.0,0.0
1105,2013-05-02,42.0,63.0,49.0,40.0,45.0,29.475,843.0,16.0,0.11
1106,2013-05-03,40.0,49.0,44.5,41.5,43.5,29.31,845.0,21.0,0.05
1107,2013-05-04,48.5,71.5,60.5,44.5,51.0,29.29,848.0,5.0,0.02
1108,2013-05-05,48.5,69.5,59.5,42.0,50.0,29.31,850.0,6.0,0.0
1109,2013-05-06,50.5,70.5,61.0,38.0,49.0,29.31,853.0,4.0,0.0
1110,2013-05-07,48.5,75.5,62.5,40.0,51.5,29.315,855.0,3.0,0.0
1111,2013-05-08,47.0,78.0,63.0,42.5,53.5,29.295,858.0,1.0,0.0
1112,2013-05-09,48.0,75.5,62.0,49.5,55.0,29.19,860.0,4.0,0.32
1113,2013-05-10,44.0,48.5,46.5,42.0,44.5,29.215,862.0,19.0,0.13
1114,2013-05-11,43.5,61.0,52.5,36.5,45.0,29.245,864.0,13.0,0.0
1115,2013-05-12,37.5,55.0,46.5,28.5,39.0,29.385,866.0,19.0,0.0
1116,2013-05-13,37.0,62.5,50.0,31.5,43.0,29.38,868.0,15.0,0.0
1117,2013-05-14,53.5,90.5,72.5,48.0,58.5,29.025,870.0,-6.0,0.0
1118,2013-05-15,61.0,83.5,72.5,48.0,58.5,29.105,872.0,-7.0,0.0
1119,2013-05-16,55.0,82.0,68.5,45.0,56.0,29.23,874.0,-3.0,0.0
1120,2013-05-17,56.5,71.5,64.5,46.5,54.0,29.325,876.0,2.0,0.0
1121,2013-05-18,57.5,79.5,68.5,55.5,61.0,29.295,878.0,-3.0,0.0
1122,2013-05-19,60.0,86.5,73.5,60.5,66.0,29.15,880.0,-7.0,0.0
1123,2013-05-20,65.0,90.5,78.0,59.5,67.0,29.065,882.0,-12.0,1.09
1124,2013-05-21,64.5,81.5,73.5,62.5,66.0,28.995,884.0,-8.0,0.56
1125,2013-05-22,54.0,73.0,64.0,59.5,62.5,29.0,886.0,2.0,1.35
1126,2013-05-23,42.5,55.0,49.0,41.5,45.5,29.41,887.0,17.0,0.06
1127,2013-05-24,41.5,57.0,49.5,33.5,42.0,29.66,889.0,16.0,0.0
1128,2013-05-25,45.0,57.0,51.5,36.5,44.0,29.63,891.0,14.0,0.0
1129,2013-05-26,45.0,67.5,56.5,43.5,50.0,29.505,893.0,9.0,0.02
1130,2013-05-27,54.5,63.5,59.5,53.5,56.0,29.245,894.0,7.0,0.23
1131,2013-05-28,57.5,76.0,67.0,63.5,65.5,29.095,895.0,-1.0,0.2
1132,2013-05-29,64.5,84.5,74.5,63.0,67.0,29.195,896.0,-9.0,0.01
1133,2013-05-30,64.5,83.5,74.5,65.0,68.5,29.175,898.0,-9.0,0.51
1134,2013-05-31,64.5,77.5,71.5,64.5,67.0,29.09,899.0,-6.0,0.3
1135,2013-06-01,63.0,76.0,70.0,61.5,64.0,29.015,901.0,-5.0,0.56
1136,2013-06-02,45.0,63.0,54.0,49.0,51.0,29.275,901.0,12.0,0.01
1137,2013-06-03,43.0,68.0,56.0,41.5,49.5,29.375,903.0,9.0,0.0
1138,2013-06-04,50.0,72.0,61.0,44.5,52.0,29.425,904.0,4.0,0.0
1139,2013-06-05,55.0,74.5,65.0,47.5,54.5,29.285,906.0,1.0,0.01
1140,2013-06-06,53.0,64.5,59.0,49.0,53.0,29.205,906.0,7.0,0.15
1141,2013-06-07,53.0,68.0,60.5,44.5,52.0,29.23,907.0,5.0,0.0
1142,2013-06-08,49.5,74.0,62.0,42.5,53.0,29.28,908.0,3.0,0.0
1143,2013-06-09,56.5,81.5,69.5,54.0,61.0,29.185,909.0,-3.0,0.01
1144,2013-06-10,60.5,75.5,68.0,62.0,64.5,29.11,910.0,-3.0,0.26
1145,2013-06-11,60.0,83.5,72.0,61.5,66.5,29.17,910.0,-7.0,0.0
1146,2013-06-12,63.5,86.5,75.5,64.0,67.0,29.04,911.0,-10.0,0.75
1147,2013-06-13,58.5,72.5,66.0,53.5,59.0,29.26,911.0,-1.0,0.0
1148,2013-06-14,56.5,77.0,67.0,50.5,57.0,29.37,912.0,-2.0,0.0
1149,2013-06-15,59.5,80.5,70.0,61.0,64.5,29.245,912.0,-4.0,0.17
1150,2013-06-16,69.0,84.5,77.0,62.0,67.0,29.195,913.0,-13.0,0.0
1151,2013-06-17,60.5,88.0,74.5,55.5,63.5,29.21,913.0,-9.0,0.03
1152,2013-06-18,56.5,70.5,64.0,52.0,56.5,29.335,913.0,1.0,0.0
1153,2013-06-19,55.0,75.0,65.0,46.0,55.5,29.415,914.0,1.0,0.0
1154,2013-06-20,59.0,86.0,72.5,57.5,64.0,29.415,914.0,-6.0,0.0
1155,2013-06-21,69.0,83.5,76.5,64.0,67.5,29.365,914.0,-10.0,0.79
1156,2013-06-22,68.5,81.5,75.5,66.0,69.0,29.335,914.0,-9.0,0.04
1157,2013-06-23,67.5,88.0,78.0,67.0,70.5,29.3,914.0,-12.0,0.84
1158,2013-06-24,67.5,87.5,77.5,66.0,69.0,29.275,914.0,-13.0,0.18
1159,2013-06-25,68.5,86.0,77.5,68.0,71.0,29.17,914.0,-11.0,0.03
1160,2013-06-26,67.0,80.5,74.0,66.0,68.0,29.08,913.0,-8.0,1.48
1161,2013-06-27,65.0,90.5,78.0,66.0,69.5,29.045,913.0,-12.0,0.92
1162,2013-06-28,67.5,83.0,75.5,60.5,65.5,28.94,912.0,-10.0,0.0
1163,2013-06-29,64.0,72.0,68.0,59.0,62.0,29.0,912.0,-3.0,0.0
1164,2013-06-30,63.0,76.5,70.0,52.0,59.5,29.225,912.0,-5.0,0.0
1165,2013-07-01,60.0,75.0,67.5,50.5,58.0,29.34,911.0,-2.0,0.0
1166,2013-07-02,61.0,68.0,64.5,52.5,57.5,29.36,911.0,1.0,0.0
1167,2013-07-03,60.5,73.0,67.0,60.0,62.0,29.35,910.0,-1.0,0.02
1168,2013-07-04,58.5,83.0,71.0,60.0,64.5,29.375,908.0,-5.0,0.0
1169,2013-07-05,61.5,86.5,74.0,60.5,66.0,29.36,908.0,-8.0,0.0
1170,2013-07-06,68.0,82.5,75.5,64.0,68.0,29.325,907.0,-9.0,0.0
1171,2013-07-07,70.0,88.5,79.5,66.5,71.0,29.295,907.0,-14.0,0.0
1172,2013-07-08,70.5,86.5,78.5,70.5,73.0,29.275,905.0,-13.0,0.5
1173,2013-07-09,74.0,85.0,79.5,73.0,75.0,29.225,904.0,-14.0,0.0
1174,2013-07-10,66.0,86.0,76.5,65.0,69.5,29.23,904.0,-11.0,0.0
1175,2013-07-11,63.5,80.5,72.5,53.0,61.5,29.39,902.0,-8.0,0.0
1176,2013-07-12,59.0,82.5,71.0,53.5,61.5,29.41,901.0,-6.0,0.0
1177,2013-07-13,64.5,83.5,74.0,58.5,65.0,29.44,899.0,-8.0,0.0
1178,2013-07-14,72.5,88.0,80.5,66.0,70.5,29.495,899.0,-15.0,0.0
1179,2013-07-15,73.0,90.0,81.5,71.0,74.0,29.545,897.0,-15.0,0.09
1180,2013-07-16,75.0,92.5,84.0,71.0,75.0,29.575,895.0,-18.0,0.0
1181,2013-07-17,76.5,94.5,85.5,71.0,75.5,29.54,894.0,-20.0,0.0
1182,2013-07-18,78.0,95.5,87.0,71.5,76.0,29.345,892.0,-21.0,0.0
1183,2013-07-19,73.0,96.5,85.0,69.5,75.0,29.135,890.0,-19.0,0.58
1184,2013-07-20,71.5,88.5,80.0,63.5,69.0,29.2,890.0,-15.0,0.06
1185,2013-07-21,70.0,88.5,79.5,64.0,69.0,29.21,888.0,-13.0,0.01
1186,2013-07-22,71.5,88.5,80.0,65.0,70.5,29.105,886.0,-14.0,0.0
1187,2013-07-23,64.0,79.0,72.0,59.0,64.0,29.18,884.0,-6.0,0.03
1188,2013-07-24,61.0,72.5,67.0,49.5,57.5,29.345,882.0,-1.0,0.0
1189,2013-07-25,57.5,81.0,69.5,53.0,60.5,29.36,880.0,-4.0,0.0
1190,2013-07-26,63.5,72.0,68.0,59.5,62.5,29.245,879.0,-1.0,0.39
1191,2013-07-27,56.0,66.5,61.5,50.0,55.5,29.2,877.0,5.0,0.0
1192,2013-07-28,54.5,70.0,62.5,48.5,54.5,29.265,875.0,3.0,0.0
1193,2013-07-29,57.5,76.0,67.0,54.0,59.0,29.44,873.0,-2.0,0.0
1194,2013-07-30,59.0,74.0,67.0,57.5,61.5,29.425,871.0,-1.0,0.04
1195,2013-07-31,63.0,75.0,69.5,63.5,65.0,29.295,869.0,-4.0,0.5
1196,2013-08-01,61.0,81.5,71.5,55.5,62.0,29.26,866.0,-6.0,0.0
1197,2013-08-02,63.5,85.0,74.5,62.5,66.5,29.19,864.0,-8.0,0.63
1198,2013-08-03,65.0,80.0,73.0,54.5,62.0,29.36,862.0,-8.0,0.0
1199,2013-08-04,60.0,74.5,67.5,55.5,61.0,29.455,860.0,-3.0,0.0
1200,2013-08-05,60.5,75.5,68.5,57.5,61.5,29.26,858.0,-2.0,0.07
1201,2013-08-06,67.5,84.0,76.0,66.5,69.5,29.17,856.0,-10.0,0.04
1202,2013-08-07,68.5,90.0,79.5,67.5,71.0,29.17,853.0,-13.0,0.0
1203,2013-08-08,67.0,78.5,73.0,55.5,62.0,29.295,851.0,-7.0,0.0
1204,2013-08-09,60.5,83.0,72.0,59.0,65.0,29.31,849.0,-6.0,0.0
1205,2013-08-10,66.0,81.0,74.0,56.0,63.0,29.3475,846.0,-8.0,0.0
1206,2013-08-11,61.5,82.5,72.5,59.0,64.0,29.385,844.0,-6.0,0.01
1207,2013-08-12,68.0,83.5,76.0,64.0,68.0,29.24,842.0,-10.0,0.27
1208,2013-08-13,60.0,70.5,65.5,51.0,57.5,29.395,839.0,1.0,0.0
1209,2013-08-14,57.0,71.5,64.5,49.5,56.0,29.48,837.0,1.0,0.0
1210,2013-08-15,56.0,74.5,65.5,51.5,58.0,29.435,835.0,0.0,0.0
1211,2013-08-16,56.5,82.0,69.5,51.5,60.0,29.47,832.0,-4.0,0.0
1212,2013-08-17,58.5,80.0,69.5,55.5,62.0,29.5,830.0,-4.0,0.0
